time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:45:13.301186,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:15.316814,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:17.316813,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:19.426185,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:21.457441,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:23.426185,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:25.363704,0.4,6 6 5 6,5 30 62 38,2
2022-03-01 00:45:27.472863,0.4,6 6 5 6,5 6 62 18,2
2022-03-01 00:45:29.613689,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:31.613688,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:33.598072,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:35.676025,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:37.629311,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:39.551185,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:41.519942,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:43.566811,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:45.519944,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:47.457435,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:49.457234,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:51.426186,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:53.347858,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:55.301191,0.4,6 6 5 6,5 6 1 18,2
2022-03-01 00:45:57.301040,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:45:59.238684,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:01.254109,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:03.175983,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:05.144932,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:07.143503,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:09.127879,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:11.065371,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:13.072567,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:15.010063,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:16.947561,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:18.900685,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:20.931890,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:22.916317,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:25.041311,0.4,6 6 5 6,5 6 1 1,2
2022-03-01 00:46:26.994436,0.4,6 6 5 6,1 6 1 1,2
2022-03-01 00:46:28.994435,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:30.931935,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:33.478623,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:35.447562,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:37.385060,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:39.385059,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:41.369438,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:43.353615,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:45.322553,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:47.306937,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:49.275683,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:51.228829,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:53.181745,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:55.134872,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:57.103818,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:46:59.072562,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:01.073908,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:03.073907,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:05.027036,0.4,6 6 5 6,1 1 1 1,2
