time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-02 07:44:51.323766,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:44:53.386250,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:44:55.526910,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:44:57.480015,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:44:59.417528,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:01.479880,0.5,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:03.427934,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:05.465351,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:07.404986,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:09.366908,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:11.221568,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:13.152000,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:15.419091,0.6,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:17.237839,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:19.193039,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:21.399662,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:23.529824,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:25.402889,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:27.337412,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:29.324325,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:31.472194,0.5,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:33.432547,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:35.672375,0.5,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:37.558875,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:39.380530,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:41.699081,0.8,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:44.164623,1.0,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:46.037433,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:47.995652,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:50.201411,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:52.562507,0.7,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:54.714536,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:56.662311,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:45:58.715988,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:00.759224,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:03.013496,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:04.960755,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:06.794685,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:08.846112,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:10.922261,0.5,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:13.251106,0.6,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:15.460372,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:17.279506,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:19.152826,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:21.073896,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:22.867672,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:24.707115,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:26.494842,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:28.512402,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:30.381179,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:32.216983,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:34.305651,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:36.268201,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:38.158160,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:39.916913,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:41.782763,0.4,4 6 5 6,1 1 1 1,14
2022-03-02 07:46:44.488856,0.5,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:46.722969,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:48.678843,0.4,4 6 5 6,1 1 1 1,2
2022-03-02 07:46:50.449373,0.4,4 6 5 6,1 1 1 16,2
2022-03-02 07:46:52.240484,0.4,4 6 5 6,30 24 1 16,2
2022-03-02 07:46:54.129223,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:46:56.065721,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:46:58.007987,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:46:59.860123,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:01.637235,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:03.422877,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:05.287383,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:07.038004,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:08.756054,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:10.496608,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:12.240934,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:13.997457,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:16.129564,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:18.191190,0.4,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:20.327796,0.5,4 6 5 6,30 24 14 16,2
2022-03-02 07:47:22.163792,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:24.306524,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:26.265226,0.5,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:28.213821,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:30.159936,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:32.094937,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:34.148617,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:36.085567,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:38.039062,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:39.982003,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:41.831103,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:43.886350,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:45.919364,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:47.857941,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:50.040331,0.4,4 6 5 6,21 25 14 16,2
2022-03-02 07:47:51.958972,0.4,4 6 5 6,21 6 14 1,2
2022-03-02 07:47:53.935604,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:47:56.079523,0.6,4 6 5 6,21 6 5 1,2
2022-03-02 07:47:58.021628,0.5,4 6 5 6,21 6 5 1,2
2022-03-02 07:47:59.863978,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:01.800789,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:03.745396,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:05.798905,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:07.725709,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:09.689485,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:11.942033,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:13.881372,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:15.936547,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:17.856322,0.4,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:20.231971,0.5,4 6 5 6,21 6 5 1,2
2022-03-02 07:48:22.183117,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:24.115420,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:26.174727,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:28.112758,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:30.261114,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:32.212266,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:34.379803,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:36.418820,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:38.204040,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:40.123003,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:41.934957,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:43.782431,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:45.935792,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:48.078343,0.5,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:50.240046,0.4,3 4 5 4,1 6 5 1,2
2022-03-02 07:48:52.188011,0.5,3 4 5 2,1 1 5 1,2
2022-03-02 07:48:54.122580,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:48:56.019619,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:48:58.221952,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:00.163455,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:02.206127,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:04.364830,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:06.230768,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:08.152683,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:10.109357,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:12.038286,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:14.090643,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:16.031884,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:18.084346,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:20.251213,0.5,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:22.108516,0.4,3 4 2 2,1 1 1 1,2
2022-03-02 07:49:23.916135,0.4,3 4 2 2,1 1 1 1,2
